"label","youtube_id","time_start","time_end","split","is_cc"
"mowing lawn","hs_a3zsLs24",18,28,"train",0
"mowing lawn","Cd7MG8pVUms",13,23,"train",0
"mowing lawn","1ISyWYj3MFg",10,20,"train",0
"mowing lawn","fNvCpoa4Ask",1,11,"train",0
"mowing lawn","I-UVD8abK2U",8,18,"train",0
"news anchoring","6bu1x6wmVec",66,76,"train",0
"news anchoring","hxZ2q9Shv_0",0,10,"train",0
"news anchoring","vJ7FduGnSzk",30,40,"train",0
"news anchoring","A30DZGwmTa0",205,215,"train",0
"news anchoring","B69D-WnWyHY",9,19,"train",0
"opening bottle","JVPfjL3IogU",26,36,"train",0
"opening bottle","lMecX8P2DTA",70,80,"train",0
"opening bottle","-lunXBvh-UM",7,17,"train",0
"opening bottle","jp1srdUnpKo",19,29,"train",0
"opening bottle","oKEutTkuJGc",33,43,"train",0
"opening present","5KG4vPTnikA",21,31,"train",0
"opening present","GQwEk63LMv8",446,456,"train",0
"opening present","TsExmdqmpjo",9,19,"train",0
"opening present","xWhjUQdyNmk",54,64,"train",0
"opening present","E6cCjBJ9j5w",48,58,"train",0
"paragliding","lr8kRU8ntPk",458,468,"train",0
"paragliding","HnXbyRzkVBg",28,38,"train",0
"paragliding","IYLscfhz-Ss",75,85,"train",0
"paragliding","tBAKLKhKqd0",116,126,"train",0
"paragliding","lrZeGvn17qs",17,27,"train",0
"parasailing","gBHBRQeGu5M",26,36,"train",0
"parasailing","ib4npoQwIHE",17,27,"train",0
"parasailing","H__E797cQPw",33,43,"train",0
"parasailing","xQ662topxEc",133,143,"train",0
"parasailing","ofIuOQaIhHQ",78,88,"train",0
"parkour","mzPXJyOB3pg",10,20,"train",0
"parkour","wWtrXtndrDE",401,411,"train",0
"parkour","bz-qf-krgik",4,14,"train",0
"parkour","3cwbQmQ_plE",101,111,"train",0
"parkour","KpKXI1AlXJY",4,14,"train",0
"passing American football (in game)","86Ocm9oWRLA",72,82,"train",0
"passing American football (in game)","kJGwpSOGTs0",2,12,"train",0
"passing American football (in game)","xc2Izx5REoQ",0,10,"train",0
"passing American football (in game)","iIetkoXw9J4",71,81,"train",0
"passing American football (in game)","iTT4D9uOnmA",0,10,"train",0
"passing American football (not in game)","BA8MTuS0GM4",66,76,"train",0
"passing American football (not in game)","jftuS_JoYjI",130,140,"train",0
"passing American football (not in game)","DVFhPKLymz0",2,12,"train",0
"passing American football (not in game)","fbtcLtxD1VI",3,13,"train",0
"passing American football (not in game)","z0fhp-5gkY4",1,11,"train",0
"peeling apples","ippZZVolVtQ",2,12,"train",0
"peeling apples","A8qozQJMD6A",7,17,"train",0
"peeling apples","wp_W1fTY1Wo",3,13,"train",0
"peeling apples","x5sCBOdWNCc",23,33,"train",0
"peeling apples","c4S5sbKcA64",0,10,"train",0
"peeling potatoes","0TQtPfWYpU4",64,74,"train",0
"peeling potatoes","5bp_ZwqZOe4",26,36,"train",0
"peeling potatoes","YRyROfZ4JCw",64,74,"train",0
"peeling potatoes","frf-9QttYmw",35,45,"train",0
"peeling potatoes","vQBfmEBF2tI",42,52,"train",0
"petting animal (not cat)","S5BPm26V67s",89,99,"train",0
"petting animal (not cat)","w_WAPjZn6gc",84,94,"train",1
"petting animal (not cat)","w7jTPspiN0M",2,12,"train",1
"petting animal (not cat)","vSDZo14EScQ",14,24,"train",0
"petting animal (not cat)","gCmSQwx_XUs",27,37,"train",0
"petting cat","kKSFCUOq7pU",161,171,"train",0
"petting cat","ZyxopKcttGY",112,122,"train",0
"petting cat","VY26PMLIr58",42,52,"train",0
"petting cat","rV7-VAOMxx4",9,19,"train",0
"petting cat","bIl8lJ6Sxco",0,10,"train",0
"picking fruit","LOLWhuLGjao",74,84,"train",0
"picking fruit","h7jsEDGRXLU",44,54,"train",0
"picking fruit","PoxlrwyuZ8g",83,93,"train",0
"picking fruit","GTDZWx1bvxE",265,275,"train",0
"picking fruit","W2gXNGpwv3Q",52,62,"train",0
"planting trees","djHx2iFsFEk",15,25,"train",0
"planting trees","0cR2NhisD4o",34,44,"train",0
"planting trees","TfUN_yZTrhY",96,106,"train",0
"planting trees","jICR9m4B8R4",48,58,"train",0
"planting trees","W8sC2U1B3J8",146,156,"train",0
"plastering","UEca4qzHEdY",118,128,"train",1
"plastering","d9TCL4e1EjQ",52,62,"train",0
"plastering","kCTdVflWXxk",69,79,"train",0
"plastering","9Xf_xtxb6ow",18,28,"train",0
"plastering","KIxyb-MDnjE",241,251,"train",0
"playing accordion","aAqj2sGn00E",1332,1342,"train",1
"playing accordion","924x1XlkkBI",56,66,"train",0
"playing accordion","_xHR6uQeKh4",6,16,"train",0
"playing accordion","_5sOEUyMq0M",25,35,"train",0
"playing accordion","vEKFqfsBx10",19,29,"train",0
"playing badminton","u7lBLbgWqpQ",2,12,"train",0
"playing badminton","Gf5Lj0gXOG4",14,24,"train",0
"playing badminton","nXo50GDtW8U",8,18,"train",0
"playing badminton","IzFp4Xt8nxA",37,47,"train",0
"playing badminton","x3Dv-6aFekE",50,60,"train",0
"playing bagpipes","iwtFTIe-O2s",19,29,"train",0
"playing bagpipes","toeGFZLoeHU",27,37,"train",0
"playing bagpipes","fJX-qOUlpJ4",17,27,"train",0
"playing bagpipes","mh_0QLZhrSY",47,57,"train",0
"playing bagpipes","ukl_lrQAMGs",10,20,"train",0
"playing basketball","Zs8a4T3Us1I",1,11,"train",0
"playing basketball","MW1rAWd-kx0",0,10,"train",0
"playing basketball","5H2GczeklxY",216,226,"train",0
"playing basketball","m1HTRG-bzPc",8,18,"train",0
"playing basketball","y1Rv4Cbe7Ro",4,14,"train",0
"playing bass guitar","NyysGodefh4",65,75,"train",0
"playing bass guitar","u6xM9xCfmHI",971,981,"train",0
"playing bass guitar","bQgDKa7pGmc",150,160,"train",0
"playing bass guitar","1jMO4OgHB7w",314,324,"train",0
"playing bass guitar","il97DPRiGUo",13,23,"train",0
"playing cards","KTdaCAOhcdY",93,103,"train",0
"playing cards","rqiGBMPt_L0",245,255,"train",0
"playing cards","NJsu7_0UcvU",85,95,"train",0
"playing cards","82GoQiAd0JY",333,343,"train",0
"playing cards","dW6wJrJhM-0",26,36,"train",0
"playing cello","HlBzeeRuJ-o",65,75,"train",0
"playing cello","9DS6LY0-Epw",391,401,"train",0
"playing cello","bunR6eslVfQ",39,49,"train",0
"playing cello","kyBbxnZ3tm4",9,19,"train",0
"playing cello","AoxhBiS9Qdo",485,495,"train",0
"playing chess","TcQC_r7eCRo",100,110,"train",0
"playing chess","SCa4nbSBlaM",12,22,"train",0
"playing chess","unow3F-RAM8",2,12,"train",0
"playing chess","8aYsZmbLZOs",232,242,"train",0
"playing chess","VxIAvb2zNIU",7,17,"train",0
"playing clarinet","_rJTCzesw84",384,394,"train",0
"playing clarinet","pOiMp3y2THA",32,42,"train",0
"playing clarinet","z3Y5005qD0Y",357,367,"train",0
"playing clarinet","7FHRXVHJ-sI",2,12,"train",0
"playing clarinet","s98EqcJZ19Y",159,169,"train",0
"playing controller","aF1PkQSda9w",18,28,"train",0
"playing controller","ziLHG0p9e4s",82,92,"train",0
"playing controller","IOwH0EZEn68",45,55,"train",0
"playing controller","1GtEL3AHHgs",90,100,"train",0
"playing controller","p_9K_0HjJ4I",263,273,"train",0
"playing cricket","G3gReYBSrHM",62,72,"train",0
"playing cricket","kfOuAovus_Y",27,37,"train",0
"playing cricket","8eJmuBVf4xw",55,65,"train",0
"playing cricket","Qavp1ynwcMA",14,24,"train",0
"playing cricket","t1OFv-RXiQM",9,19,"train",0
"playing cymbals","EltSH5JdKZU",326,336,"train",0
"playing cymbals","lZlNYuAO8Q0",1,11,"train",0
"playing cymbals","tvK63vMLzNo",73,83,"train",0
"playing cymbals","WpwDqAPE4Bs",3,13,"train",0
"playing cymbals","7LSMu5i66OA",40,50,"train",0
"playing didgeridoo","CfyhKOU6OFA",142,152,"train",0
"playing didgeridoo","R6ayavgqiCs",9,19,"train",0
"playing didgeridoo","ONF6xpkH_jY",2,12,"train",0
"playing didgeridoo","MpTB6enU9rQ",29,39,"train",0
"playing didgeridoo","iDfA5ED4jlc",1,11,"train",0
"playing drums","asNmHEjgMNk",76,86,"train",0
"playing drums","ygglVD69eBo",1,11,"train",0
"playing drums","_YX_EvtuImI",219,229,"train",1
"playing drums","jjY_03zBpN8",354,364,"train",0
"playing drums","HRvcfMnnPyc",34,44,"train",0
"playing flute","bLnScahDmpM",35,45,"train",0
"playing flute","xpK95lAFuLI",559,569,"train",0
"playing flute","aT7Qv4g9kpk",86,96,"train",0
"playing flute","OR968yHuOXY",34,44,"train",0
"playing flute","Eqyzoy6G0EM",102,112,"train",0
"playing guitar","v_Lf4gvjh2w",183,193,"train",0
"playing guitar","Q4z-2VnUrys",639,649,"train",0
"playing guitar","bQNjh83Z4bE",88,98,"train",0
"playing guitar","rLqIOAJApxs",0,10,"train",1
"playing guitar","g2M7Frp85Ck",0,10,"train",0
"playing harmonica","jdfwXTbsEWg",18,28,"train",0
"playing harmonica","Cy4Jbz8jT4M",9,19,"train",0
"playing harmonica","cjUEtP5Xysc",8,18,"train",1
"playing harmonica","caIy1Iq7xc4",115,125,"train",0
"playing harmonica","MAPSBiKmJVE",17,27,"train",0
"playing harp","UmOtkTZEF3Y",34,44,"train",0
"playing harp","VGJKYsYwmck",151,161,"train",0
"playing harp","4WUJjDzLUUI",15,25,"train",0
"playing harp","58uOwkn6CeU",24,34,"train",0
"playing harp","VheyBcZSCBU",131,141,"train",0
"playing ice hockey","tBmFK2Cpyz4",1,11,"train",0
"playing ice hockey","gc_zb2Fs-ks",13,23,"train",0
"playing ice hockey","-hoeEPRAHbc",3,13,"train",0
"playing ice hockey","djmIv3htVwc",29,39,"train",0
"playing ice hockey","LWLmfyqzaXE",11,21,"train",0
"playing keyboard","XCnxbzC-3Uw",23,33,"train",0
"playing keyboard","I7KRYrMOAJM",138,148,"train",0
"playing keyboard","O2wX7CRqvdc",0,10,"train",0
"playing keyboard","B_yyA_7QIpA",17,27,"train",0
"playing keyboard","y975w8jjGuw",101,111,"train",0
"playing kickball","ykJPdkYG6Js",33,43,"train",0
"playing kickball","nBzI8zd07IU",6,16,"train",0
"playing kickball","-SGc-osF_VM",12,22,"train",0
"playing kickball","LUne1INc2AI",138,148,"train",0
"playing kickball","mosJdEbdKnw",111,121,"train",0
"playing monopoly","c8CPQYxMljI",438,448,"train",0
"playing monopoly","ARyxbL1eYGw",21,31,"train",0
"playing monopoly","L4t9UMtZ2iY",6,16,"train",0
"playing monopoly","_Nxs4yHVKIg",2,12,"train",0
"playing monopoly","sLQdkmBnNno",80,90,"train",0
"playing organ","AlG9HIyB-wk",106,116,"train",0
"playing organ","Nan1ukJT5n0",11,21,"train",1
"playing organ","u4gWmWR26H4",105,115,"train",0
"playing organ","7v-OKYX7tl4",49,59,"train",0
"playing organ","NSNF49CWAgo",95,105,"train",0
"playing paintball","TrNv9KLac7o",8,18,"train",0
"playing paintball","mRiKtUehL3c",70,80,"train",0
"playing paintball","E66dOrxzQ9A",0,10,"train",0
"playing paintball","oj9x_609bWI",34,44,"train",0
"playing paintball","8Yd9usMf_7s",24,34,"train",0
"playing piano","JrM1hU1rve8",17,27,"train",0
"playing piano","VEQP3Z7IdbA",9,19,"train",0
"playing piano","v7WjByXBB3A",32,42,"train",0
"playing piano","LNFRwPFDHQs",27,37,"train",0
"playing piano","SNbyjutksRI",14,24,"train",0
"playing poker","sZs2j3tSoLI",4,14,"train",0
"playing poker","oHbFU1Vg5to",247,257,"train",0
"playing poker","GOvKBufUawA",78,88,"train",0
"playing poker","78d-EpUZCr4",180,190,"train",0
"playing poker","ZIUQQMF9uwo",47,57,"train",0
"playing recorder","bz0ZjSVcmSY",21,31,"train",0
"playing recorder","jOneaoNe0cQ",0,10,"train",0
"playing recorder","kKBhDQfDV2I",12,22,"train",0
"playing recorder","LLSw_Vd5wFs",8,18,"train",0
"playing recorder","b_7gSnaTp_Q",30,40,"train",0
"playing saxophone","5qpdaST-P0I",5,15,"train",0
"playing saxophone","7UqN6tTrF84",87,97,"train",0
"playing saxophone","v41rRoRbqHE",22,32,"train",0
"playing saxophone","OkuPjE6fSrY",59,69,"train",0
"playing saxophone","6zYV4tnXU3k",515,525,"train",0
"playing squash or racquetball","QP0Y0YBu78Q",20,30,"train",0
"playing squash or racquetball","4llkVfMzsN4",163,173,"train",0
"playing squash or racquetball","ovzWS0wABs4",32,42,"train",0
"playing squash or racquetball","kr8GcdoErgE",185,195,"train",0
"playing squash or racquetball","DLYsDhFbmdE",38,48,"train",0
"playing tennis","QY6SXuSpE9c",1904,1914,"train",0
"playing tennis","MI-eQMANJCA",61,71,"train",0
"playing tennis","3BELEKmGJsA",84,94,"train",0
"playing tennis","gn1oNPhXZY8",87,97,"train",0
"playing tennis","A8soiGkEJEg",10,20,"train",0
"playing trombone","lqAMLQIwOpY",80,90,"train",0
"playing trombone","ybQbHUKGqKw",36,46,"train",0
"playing trombone","NHWIivWn5aQ",227,237,"train",0
"playing trombone","1LRYtnYgunk",11,21,"train",0
"playing trombone","Aq_BepqBUkQ",95,105,"train",0
"playing trumpet","_1T71I8pk3M",27,37,"train",0
"playing trumpet","A24dNDbienQ",10,20,"train",0
"playing trumpet","B_7Zl-WK0CU",0,10,"train",0
"playing trumpet","A4fZahbfIms",93,103,"train",0
"playing trumpet","M7GyO5I_4ao",15,25,"train",0
"playing ukulele","Nmn5rMKN-eo",109,119,"train",0
"playing ukulele","dPMBNPNBwHQ",12,22,"train",0
"playing ukulele","cC_0z5BKxxo",37,47,"train",0
"playing ukulele","jYtQ-DUilAo",21,31,"train",0
"playing ukulele","NAuFTfumAVU",0,10,"train",0
"playing violin","T7lFmWEf2L8",63,73,"train",0
"playing violin","fHaLqCOfEeY",449,459,"train",0
"playing violin","qtiJvs2yCgQ",144,154,"train",0
"playing violin","XIKPHsVyxKs",190,200,"train",0
"playing violin","5Qzd3NVxphs",174,184,"train",0
"playing volleyball","lQzKlqYhoQg",24,34,"train",0
"playing volleyball","aNVzDdYRnYM",177,187,"train",0
"playing volleyball","kVqVxQKuUHE",23,33,"train",0
"playing volleyball","8hqHDLmW8dQ",50,60,"train",0
"playing volleyball","iwfi996qZMs",89,99,"train",0
"playing xylophone","mI87QUarG3c",124,134,"train",0
"playing xylophone","8mIEf4jdjzs",16,26,"train",0
"playing xylophone","xJt6U_9IscQ",15,25,"train",0
"playing xylophone","JBHEwoUBGAs",82,92,"train",0
"playing xylophone","2b1DczclS4Q",25,35,"train",0
"pole vault","1IJaRUOleqA",120,130,"train",0
"pole vault","YXI7zM2pVKs",12,22,"train",0
"pole vault","f28MrNNDtdo",29,39,"train",0
"pole vault","guZbm37OWwc",444,454,"train",0
"pole vault","y5WNRsHrP3E",4,14,"train",0
"presenting weather forecast","mMZ2BrHzT9o",243,253,"train",0
"presenting weather forecast","zSGkfQt9xxM",112,122,"train",0
"presenting weather forecast","NwwkLMH6TCU",70,80,"train",0
"presenting weather forecast","gr_SpcE_oj0",92,102,"train",0
"presenting weather forecast","XbGB2XSi5fU",79,89,"train",0
"pull ups","gHQ24WRYJVM",17,27,"train",0
"pull ups","P5mtgG5pIL4",31,41,"train",0
"pull ups","kz_noNxdGSg",3,13,"train",0
"pull ups","XeGSEKOz31E",1,11,"train",0
"pull ups","0RJiRtlQyBk",12,22,"train",0
"pumping fist","-8fvlRU8aAI",157,167,"train",0
"pumping fist","FdLUZ1fKOiY",1,11,"train",0
"pumping fist","tEPWm7SAWX0",10,20,"train",0
"pumping fist","DML5HUdeo7c",7,17,"train",0
"pumping fist","a47H3LbZefU",17,27,"train",0
"pumping gas","Tfa2jDlMQLc",15,25,"train",0
"pumping gas","O0P3kAksgEM",12,22,"train",0
"pumping gas","6ma7y2wYKmg",28,38,"train",0
"pumping gas","91Quhtg8ONg",56,66,"train",0
"pumping gas","euwWhi1q910",55,65,"train",0
"punching bag","c8UTwBP-V2g",219,229,"train",0
"punching bag","4pD35Juf8Qw",51,61,"train",0
"punching bag","8yMP-KZze1A",70,80,"train",0
"punching bag","aUMnm6FFDLE",20,30,"train",0
"punching bag","aQtneBzUt0E",48,58,"train",0
"punching person (boxing)","d6WHi0o0e74",1,11,"train",0
"punching person (boxing)","FtE9sC7wGUA",47,57,"train",0
"punching person (boxing)","IxGPsfiEqj4",176,186,"train",0
"punching person (boxing)","peRXofoafPA",4,14,"train",0
"punching person (boxing)","IfdYvWgtn50",0,10,"train",0
"push up","pgBnhDuDmIc",106,116,"train",0
"push up","ZFldlJ2xCVM",42,52,"train",1
"push up","eADfklkBhuc",170,180,"train",0
"push up","n4M5qV8mJx8",67,77,"train",0
"push up","bJa6pUE4k6k",30,40,"train",0
"pushing car","LUU9XYDK9vI",46,56,"train",0
"pushing car","FpjbL7P4AbE",153,163,"train",0
"pushing car","stjtt8piXY0",11,21,"train",0
"pushing car","L9HRwjjbTdk",3,13,"train",0
"pushing car","vp1vhqBI4FA",15,25,"train",0
"pushing cart","8EUzWMgcopA",130,140,"train",0
"pushing cart","B-oYBtXMbY4",11,21,"train",0
"pushing cart","_xl5QwSHIY8",13,23,"train",0
"pushing cart","35fovbWxl5Q",0,10,"train",0
"pushing cart","nmUEe8nhYZQ",1,11,"train",0
"pushing wheelchair","VVoJMLUoOH4",1,11,"train",0
"pushing wheelchair","5VVInLTAURU",139,149,"train",0
"pushing wheelchair","ZEzm9lTY10A",81,91,"train",0
"pushing wheelchair","ccET0ZlvAgw",3,13,"train",0
"pushing wheelchair","DSE2F1Ushwo",91,101,"train",0
"reading book","zGgVsF2QQi0",276,286,"train",1
"reading book","ePSodH-ALkg",57,67,"train",0
"reading book","W97vQYMC-dw",39,49,"train",0
"reading book","ZTE9uAVxAqg",105,115,"train",0
"reading book","R2Qx9mtT9Ik",41,51,"train",0
"reading newspaper","JZZ0QuJ9izM",0,10,"train",0
"reading newspaper","EF4NqekBwP0",3,13,"train",0
"reading newspaper","ADrg5Xk1nwU",33,43,"train",0
"reading newspaper","WSfbchzhIyE",14,24,"train",0
"reading newspaper","bvdRE-XNP3Y",17,27,"train",0
"recording music","8KRDhxkz4sQ",59,69,"train",0
"recording music","6of6RU1G4g0",52,62,"train",0
"recording music","X0pCVgMqzoU",40,50,"train",0
"recording music","Psd268IdKYU",53,63,"train",0
"recording music","N1Yven6rlmw",91,101,"train",0
"riding a bike","w8cAtHhaY54",14,24,"train",0
"riding a bike","LOpFsQkU3Rg",25,35,"train",0
"riding a bike","xe_-LPlVmKQ",44,54,"train",0
"riding a bike","bpHoQDDnqnE",18,28,"train",0
"riding a bike","mMqT037ViPM",68,78,"train",0
"riding camel","E6SpvhaxRVk",0,10,"train",0
"riding camel","d7v8Ifvpdak",24,34,"train",0
"riding camel","oVxyRMYyTpk",9,19,"train",0
"riding camel","xmsKE6hojnQ",64,74,"train",0
"riding camel","noPJno-AvDA",89,99,"train",0
"riding elephant","ti5bPTG9Kok",162,172,"train",0
"riding elephant","eyy3Toepdjg",3,13,"train",0
"riding elephant","nXxa9XDmYVE",4,14,"train",0
"riding elephant","ObvnVSN6NuU",228,238,"train",0
"riding elephant","RbAOF_prGe0",97,107,"train",0
"riding mechanical bull","saJkJcYe3Lk",0,10,"train",0
"riding mechanical bull","gpn4-h52qkE",0,10,"train",0
"riding mechanical bull","favmxmB_rPE",0,10,"train",0
"riding mechanical bull","7UroZ2HJlNg",3,13,"train",0
"riding mechanical bull","326upu3SGxo",10,20,"train",0
"riding mountain bike","XoC2W4N_mlM",259,269,"train",0
"riding mountain bike","gOBe8hH8JkM",20,30,"train",0
"riding mountain bike","ImBRZ3392o4",92,102,"train",0
"riding mountain bike","p6lszlJgPlo",151,161,"train",0
"riding mountain bike","c2RiQKfil8o",55,65,"train",0
"riding mule","EtGm1K_af6c",177,187,"train",0
"riding mule","8XgKTpaOFWU",68,78,"train",0
"riding mule","KdMIrqaRFTc",6,16,"train",0
"riding mule","H907YayaJjY",11,21,"train",0
"riding mule","DcVw-I9oiH0",22,32,"train",0
"riding or walking with horse","wNfQZnMNIuk",3,13,"train",0
"riding or walking with horse","_xsPR9QczXc",497,507,"train",0
"riding or walking with horse","8ePPK5ppDfo",234,244,"train",0
"riding or walking with horse","iScoOZYY0Y4",8,18,"train",0
"riding or walking with horse","gn-7d8jL_gU",107,117,"train",0
"riding scooter","Bah30sF4eJA",37,47,"train",0
"riding scooter","qy82GZPeB1o",27,37,"train",0
"riding scooter","vp7tJdfxKJM",11,21,"train",0
"riding scooter","B_lB579p3Rg",0,10,"train",0
"riding scooter","3ZyJQcM9agU",53,63,"train",0
"riding unicycle","HR0UKzZlFgs",33,43,"train",0
"riding unicycle","XlyoK528www",190,200,"train",0
"riding unicycle","oNOwD9YU3zY",106,116,"train",0
"riding unicycle","Si5gye-9gro",1,11,"train",0
"riding unicycle","Flw0TJaCko4",1,11,"train",0
"ripping paper","9XwPltcW544",2,12,"train",0
"ripping paper","m_HL0xMbCak",0,10,"train",0
"ripping paper","NaAOkiJ0B_c",2,12,"train",0
"ripping paper","-QFrYnizm74",5,15,"train",0
"ripping paper","THmm0tmAGjM",2,12,"train",0
"robot dancing","5MrCyAqp0Rs",2,12,"train",0
"robot dancing","h2TfuhLCLwc",103,113,"train",0
"robot dancing","sb2f0HL2hOg",11,21,"train",0
"robot dancing","bGHtr46U8Pc",19,29,"train",0
"robot dancing","BjnsSnR9124",0,10,"train",0
"rock climbing","QglGlKE1eOs",203,213,"train",0
"rock climbing","CWfjJAxZfZM",4,14,"train",0
"rock climbing","PWqi-wVjEas",27,37,"train",0
"rock climbing","0S43YzczwfU",1,11,"train",0
"rock climbing","4FwUBc64lDI",88,98,"train",0
"rock scissors paper","jZQt8HhUj5Y",3,13,"train",0
"rock scissors paper","jUXshbMQqA8",2,12,"train",0
"rock scissors paper","R2_N-eRLYZQ",109,119,"train",0
"rock scissors paper","WaEAd8I3F2s",3,13,"train",0
"rock scissors paper","gZXy0pg5NUk",98,108,"train",0
"roller skating","ADL1uNd_3FM",148,158,"train",0
"roller skating","FNU64siwD0E",106,116,"train",0
"roller skating","-TpY2n3W2vo",249,259,"train",0
"roller skating","lSRBj0hMIlo",30,40,"train",0
"roller skating","DuJW_Oz0SuQ",92,102,"train",0
"running on treadmill","N_NKT_hmBUg",11,21,"train",0
"running on treadmill","nlI7zY4DxLk",33,43,"train",0
"running on treadmill","DayLrPiV-CQ",15,25,"train",0
"running on treadmill","SUA3Sc3Dv8w",146,156,"train",0
"running on treadmill","dY3H8w6qBuI",19,29,"train",0
"sailing","XbqgOviRkFs",71,81,"train",0
"sailing","Y0-DQfRx8uE",44,54,"train",0
"sailing","95b4lfHKNoM",67,77,"train",0
"sailing","xvNLP53nfZA",35,45,"train",0
"sailing","sQcBXWj_dxk",173,183,"train",0
"salsa dancing","ABEhLycETyA",126,136,"train",0
"salsa dancing","0H9pEyGwF5E",10,20,"train",0
"salsa dancing","pFZlIQCOlJk",151,161,"train",0
"salsa dancing","OMMCyIxHgKs",23,33,"train",0
"salsa dancing","mzE1D71oDxM",164,174,"train",0
"sanding floor","twkbA9ZfXxw",13,23,"train",0
"sanding floor","ggBamWEnoOQ",10,20,"train",0
"sanding floor","VwT4uIOZLKc",226,236,"train",0
"sanding floor","Ii3s77OTbCE",24,34,"train",0
"sanding floor","uSzpCpJrOxQ",26,36,"train",0
"scrambling eggs","5hhImX2uLPk",166,176,"train",0
"scrambling eggs","Sq5lJZkL7ig",96,106,"train",0
"scrambling eggs","XvaXOXwv9_I",320,330,"train",0
"scrambling eggs","O-lyLhKoVZY",53,63,"train",0
"scrambling eggs","wrhMi_1BuHY",14,24,"train",0
"scuba diving","IrAKVtlv0JI",197,207,"train",0
"scuba diving","3GAJT-dzzFs",307,317,"train",0
"scuba diving","AY9_MUjciko",33,43,"train",0
"scuba diving","WMLr4POPszo",132,142,"train",0
"scuba diving","WFGtkOivVVA",244,254,"train",0
"setting table","WcTEATP107s",10,20,"train",0
"setting table","QfV1aUv1X2Q",107,117,"train",0
"setting table","HE-RGfec7ZE",2,12,"train",0
"setting table","SzsaZqWztbU",43,53,"train",0
"setting table","K7u_WeaPY40",22,32,"train",0
"shaking hands","UG1zjmDlcso",16,26,"train",0
"shaking hands","edebW4-ujuk",0,10,"train",0
"shaking hands","-oqoycHXA4M",2,12,"train",0
"shaking hands","8Ao5QKu_WDs",0,10,"train",0
"shaking hands","9nL19MQ8FJE",6,16,"train",0
"shaking head","gx_RuKHrfdU",3,13,"train",0
"shaking head","ZvjUgFoM8qk",18,28,"train",0
"shaking head","waJaVkTanT0",0,10,"train",0
"shaking head","pNMOQKeWExI",12,22,"train",0
"shaking head","J2M-vGHTtKs",18,28,"train",0
"sharpening knives","BB_2AWSACEo",5,15,"train",0
"sharpening knives","R_UCLGojcqc",68,78,"train",0
"sharpening knives","0K23-tUAc00",61,71,"train",0
"sharpening knives","-VYyN_JKLos",407,417,"train",0
"sharpening knives","2OaFTQrV2bY",595,605,"train",0
"sharpening pencil","WYXAI_vxL7E",180,190,"train",0
"sharpening pencil","Q4xntzFMzzE",3,13,"train",0
"sharpening pencil","JxvdYEM2WMM",2405,2415,"train",0
"sharpening pencil","_3fCfIci9u0",2,12,"train",0
"sharpening pencil","2jgwQTXcunQ",2,12,"train",0
"shaving head","4U8vwxuwozA",118,128,"train",0
"shaving head","W72RpeS5FrA",3,13,"train",0
"shaving head","ik9eqwvOebY",1587,1597,"train",0
"shaving head","aebVvwwnZH4",94,104,"train",0
"shaving head","RLzrz4KGIU8",3,13,"train",0
"shaving legs","eIYMfPWKShs",93,103,"train",0
"shaving legs","d8U1P49KY6M",185,195,"train",0
"shaving legs","pkDJ2Dnk7Fs",3,13,"train",0
"shaving legs","GRbV_l7cgU4",52,62,"train",0
"shaving legs","Tqo21re-0G0",166,176,"train",0
"shearing sheep","ZLM9CUh25QI",167,177,"train",0
"shearing sheep","Snpp1Yeo3hU",0,10,"train",0
"shearing sheep","PnjI7Se7Reg",66,76,"train",0
"shearing sheep","z_iXuJvnDBU",297,307,"train",0
"shearing sheep","-2-nYjSwo8U",42,52,"train",0
"shining shoes","cLizPjnuCMw",21,31,"train",0
"shining shoes","4fo7nF-b3nQ",3,13,"train",0
"shining shoes","2QhT7PuiuvY",25,35,"train",0
"shining shoes","RkPiHQqk2Us",169,179,"train",0
"shining shoes","Y92Qw9Na3iU",20,30,"train",0
"shooting basketball","cFcYwSeMPWs",49,59,"train",0
"shooting basketball","VVZw6Wevlu0",15,25,"train",0
"shooting basketball","-0cOo0cRVZU",8,18,"train",0
"shooting basketball","r8J0V7LulQo",58,68,"train",0
"shooting basketball","Nm1kLeUUCfg",0,10,"train",0
"shooting goal (soccer)","NX3WLlLOaqY",98,108,"train",0
"shooting goal (soccer)","GGl0Q4yg4rE",3,13,"train",0
"shooting goal (soccer)","CqWFiICrfrE",30,40,"train",0
"shooting goal (soccer)","9pm8OJ70V6E",22,32,"train",0
"shooting goal (soccer)","Af4DBr-JoqQ",395,405,"train",0
"shot put","9onV-KK-nhE",1,11,"train",0
"shot put","oSKjZGuXMoE",5,15,"train",0
"shot put","fJ5hrUDpZ7s",19,29,"train",0
"shot put","ggE1iiM7YTs",9,19,"train",0
"shot put","4jfpJMNzQZw",1,11,"train",0
"shoveling snow","RAYZvb5ZmMA",0,10,"train",0
"shoveling snow","ffxQFpqzEOk",17,27,"train",0
"shoveling snow","89-kocYzBfE",21,31,"train",0
"shoveling snow","WypHWOjgR80",3,13,"train",0
"shoveling snow","Zt17pQcH4SQ",9,19,"train",0
"shredding paper","AXQp1kBjH_A",18,28,"train",0
"shredding paper","zn-ovWbnhes",24,34,"train",0
"shredding paper","Bxaci02OQ18",19,29,"train",0
"shredding paper","ChCgA15jsqY",119,129,"train",0
