"label","youtube_id","time_start","time_end","split","is_cc"
"headbutting","r0soqce6cgI",19,29,"train",0
"headbutting","f583kYZpLIA",0,10,"train",0
"headbutting","nE3b70-o_KA",11,21,"train",0
"headbutting","H9bpnlXggCY",8,18,"train",0
"headbutting","FT4Tv13J0Vk",0,10,"train",0
"headbutting","QwU6j0xsvsU",33,43,"train",0
"headbutting","ygFOzQpqnFw",3,13,"train",0
"headbutting","JdsTzu-SkQ0",7,17,"train",0
"headbutting","TDQTu3_5eaA",1,11,"train",0
"headbutting","A7vRmKxWe38",9,19,"train",0
"headbutting","09zvioRQuDQ",7,17,"train",0
"headbutting","ibUdbvOWH6U",85,95,"train",0
"headbutting","ORBKbzTtr_M",3,13,"train",0
"headbutting","CJzqQMNROis",3,13,"train",0
"headbutting","6KYHjci5-Ng",4,14,"train",0
"headbutting","noHbKX_acp0",2,12,"train",0
"headbutting","puR-gWLvRi8",0,10,"train",0
"headbutting","CqRhSXXyidk",35,45,"train",0
"headbutting","HSWebqzHg0I",2,12,"train",0
"headbutting","Z4fwRaROKnI",1,11,"train",0
"headbutting","aLu9NifA9Hs",1,11,"train",0
"headbutting","8tRONX2GIkY",32,42,"train",0
"headbutting","ufnMwkQhuCk",1,11,"train",0
"headbutting","Fq7v3lv3uBU",25,35,"train",0
"headbutting","uRpFzl8xJVQ",1,11,"train",0
"headbutting","FZr9pA97DJg",1,11,"train",0
"headbutting","ZRSqSjcirck",0,10,"train",0
"headbutting","yZ2cIpf0aLE",3,13,"train",0
"headbutting","YUI1u1LySsc",2,12,"train",0
"headbutting","lRJqIUQaD8U",31,41,"train",0
"headbutting","rrUES_xzE8Q",0,10,"train",0
"headbutting","xB7zJupZU4k",2,12,"train",0
"headbutting","XXT7i0HH1T8",1,11,"train",0
"headbutting","i11CEHe8Y80",44,54,"train",0
"headbutting","oExF4jOSDq0",3,13,"train",0
"headbutting","BlCGMCyKjbU",16,26,"train",0
"high jump","S5yEgAkMWDk",0,10,"train",0
"high jump","pN1BgPm4okk",2,12,"train",0
"high jump","IZlzyVkt0G4",4,14,"train",0
"high jump","QUaQhPBENX0",2,12,"train",0
"high jump","HleccDcKMdM",0,10,"train",0
"high jump","fQDl2-tG9bo",0,10,"train",0
"high jump","J6mYs4-vLbQ",13,23,"train",0
"high jump","BlhevvKiwVQ",1,11,"train",0
"high jump","UP4xc-50QXI",2,12,"train",0
"high jump","4sK29vQEF5A",2,12,"train",0
"high jump","SvKhpZ2pu0A",1,11,"train",0
"high jump","mRTj2bpfTjo",3,13,"train",0
"high jump","LMZJom8luCo",8,18,"train",0
"high jump","ali_XiTOp7I",1,11,"train",0
"high jump","m33C8_JsAIw",2,12,"train",0
"high jump","QujBARcKP4I",6,16,"train",0
"high jump","PSryhQ7jBiA",1,11,"train",0
"high jump","tMZ7aS59xYM",2,12,"train",0
"high jump","l09efkzt69Q",6,16,"train",0
"high jump","yQ_UgWebsJU",0,10,"train",0
"high jump","j1p-2WUP8gk",0,10,"train",0
"high jump","QRyrmRHHFTE",4,14,"train",0
"high jump","KqaQc0KGQfg",3,13,"train",0
"high jump","RnZlGbIonsE",2,12,"train",0
"high jump","tc0dtUI_0Kg",4,14,"train",0
"high jump","mVRP7I__cIk",15,25,"train",0
"high jump","9RjfxcUtriM",0,10,"train",0
"high jump","I3_S7OouA_w",0,10,"train",0
"high jump","vVwkCoYUI5c",1,11,"train",0
"high jump","Jjkmr8epAlY",100,110,"train",0
"high jump","kB4Gb1luenU",0,10,"train",0
"high jump","F3_VkNnfj0o",11,21,"train",0
"high jump","Ou4ShUQPDwI",1,11,"train",0
"high jump","5insTzyQUlU",5,15,"train",0
"high jump","UqNDNAZ6Meg",3,13,"train",0
"high jump","sQtE-IpL62k",33,43,"train",0
"high jump","IXhGdHJOvig",1,11,"train",0
"high jump","6H1rH5b9G4o",89,99,"train",0
"high jump","-B228_dxIVc",1,11,"train",0
"high jump","r5Wu1wxYNC8",27,37,"train",0
"high jump","cO3Gfyekyz8",2,12,"train",0
"high jump","K4khdXd0AXk",15,25,"train",0
"high jump","pUzc_e57jYU",13,23,"train",0
"high jump","rJmAGajqv78",1,11,"train",0
"high jump","W_FCWR-PlB0",218,228,"train",0
"high jump","H2RpJWSNsIw",2,12,"train",0
"high jump","4zB_zBgMW50",189,199,"train",0
"high jump","G_2ccJf4Ubw",38,48,"train",0
"high jump","jaDCsSxoCeQ",3,13,"train",0
"high jump","Hh6x9iClonI",3,13,"train",0
"high kick","bh5NfiQxJBI",125,135,"train",0
"high kick","gYVza-v0bZE",0,10,"train",0
"high kick","M8guryJxGBo",2,12,"train",0
"high kick","YwlE8uXu5gU",5,15,"train",0
"high kick","vs40OJ5jYlc",13,23,"train",0
"high kick","3moNoZAQdDI",1,11,"train",0
"high kick","LLz2iXi3Zeg",13,23,"train",0
"high kick","i24Kd3fT8Rc",46,56,"train",0
"high kick","lOJblxv8dgE",12,22,"train",0
"high kick","2Laxsev4n0g",111,121,"train",0
"high kick","LjdP_c2-LOA",187,197,"train",0
"high kick","guCVGklSq9A",2,12,"train",0
"high kick","OVV_db33HGY",62,72,"train",0
"high kick","B6UcBr61SfM",1,11,"train",0
"high kick","88fTp1p3neg",2,12,"train",0
"high kick","BSQNvSokQGU",4,14,"train",0
"high kick","WuJdmPOMhVk",0,10,"train",0
"high kick","oSP5tapw8_M",36,46,"train",0
"high kick","8MinhSO8fl0",5,15,"train",0
"high kick","3cijl1x1pgU",6,16,"train",0
"high kick","mDysIsRCfDM",43,53,"train",0
"high kick","0ytiGtRgoBc",50,60,"train",0
"high kick","NDMWgOKFxxE",9,19,"train",0
"high kick","4JDhB9xlIxI",35,45,"train",0
"high kick","jbwlnettHuU",19,29,"train",0
"high kick","BVWhpCZv2KY",32,42,"train",0
"high kick","JZb727jvE9I",5,15,"train",0
"high kick","-pCZZ-Cky24",2,12,"train",0
"high kick","b9G0mN5HXZo",2,12,"train",0
"high kick","V-vsE3iN0xk",6,16,"train",0
"high kick","sVwF-Y2uUiE",36,46,"train",0
"high kick","0xTnfyqj7iY",68,78,"train",0
"high kick","iy7XWYgWQec",3,13,"train",0
"high kick","TcrCBr-cxaU",24,34,"train",0
"high kick","rSp2nJWKvho",8,18,"train",0
"high kick","Ny_Tx2y1b6s",0,10,"train",0
"high kick","ESiT9txoY_A",14,24,"train",0
"high kick","Oz-NoLtF7wY",9,19,"train",0
"high kick","oNEiSUEPu2k",30,40,"train",0
"high kick","iwnP2Rppnus",75,85,"train",0
"high kick","GzFUUn9W-40",0,10,"train",0
"high kick","tncZb9BgJsQ",33,43,"train",0
"high kick","b_CLhAf_g1o",10,20,"train",0
"high kick","SUX3WYLPKkQ",6,16,"train",0
"high kick","znnkSz2A8bs",120,130,"train",0
"high kick","kOs8NPEOt1I",1,11,"train",0
"high kick","jRUkDfdycdU",1,11,"train",0
"high kick","EXKRzDNPpNI",9,19,"train",0
"high kick","RCZmxtzhtIA",0,10,"train",0
"high kick","QiwCjW0u0LQ",9,19,"train",0
"hitting baseball","y4x9_Jmo6ts",103,113,"train",0
"hitting baseball","SK02DlS5KBk",15,25,"train",0
"hitting baseball","zYYxrt0602w",211,221,"train",0
"hitting baseball","PvQaA0Ana5M",0,10,"train",0
"hitting baseball","VdFIqdmJvhw",66,76,"train",0
"hitting baseball","9knaMk5VHe8",423,433,"train",0
"hitting baseball","YxCKuJy3bTY",240,250,"train",0
"hitting baseball","6hh24kcsPq0",3,13,"train",0
"hitting baseball","lRna2AjeNyo",4,14,"train",0
"hitting baseball","xmAKiNAhoO0",159,169,"train",0
"hitting baseball","_arIHcW-zHY",53,63,"train",0
"hitting baseball","WwDzGBn_fSU",3,13,"train",0
"hitting baseball","8YBzuDT5wCk",42,52,"train",0
"hitting baseball","_UvuUnyaHsg",0,10,"train",0
"hitting baseball","wGdUXCqHvQM",57,67,"train",0
"hitting baseball","J59TaCxkCtc",91,101,"train",0
"hitting baseball","XxEbtXSkHtc",178,188,"train",0
"hitting baseball","XhZKBiyblJ0",11,21,"train",0
"hitting baseball","OGYVZnUMbW4",9,19,"train",0
"hitting baseball","4tALIhL45Sc",12,22,"train",0
"hitting baseball","YMnZJCYXPXI",9,19,"train",0
"hitting baseball","5Pivh53_NkU",429,439,"train",0
"hitting baseball","lUIz0QUQoHc",0,10,"train",0
"hitting baseball","UxSxrCf8470",9,19,"train",0
"hitting baseball","EUiRrALsOZM",158,168,"train",0
"hitting baseball","UyFkXIxU_Eg",20,30,"train",0
"hitting baseball","zk6_jz9IUv8",16,26,"train",0
"hitting baseball","AyEzSxjbVq0",7,17,"train",0
"hitting baseball","8uUqEAOeTjU",1,11,"train",0
"hitting baseball","ilWhrW8sHAQ",187,197,"train",0
"hitting baseball","g790yXvjOW8",32,42,"train",0
"hitting baseball","6PAgTggiE0Q",92,102,"train",0
"hitting baseball","SBD8pWfgNkA",84,94,"train",0
"hitting baseball","cZI0xQrYGig",19,29,"train",0
"hitting baseball","Fx6pRkrarrA",3,13,"train",0
"hitting baseball","8W6s7G6zaW0",0,10,"train",0
"hitting baseball","iMTE2kjIkCg",20,30,"train",0
"hitting baseball","c1FiwaIq9Lg",3,13,"train",1
"hitting baseball","HGsCxMhh_8s",2,12,"train",0
"hitting baseball","kPXmVps2yFg",10,20,"train",0
"hitting baseball","i8AZLOz00RQ",19,29,"train",0
"hitting baseball","By2wtwZMPXY",31,41,"train",0
"hitting baseball","QM8lUJ_weLo",2,12,"train",0
"hitting baseball","BPq9nW4PEfg",9,19,"train",0
"hitting baseball","CtjlmWrF4ws",2,12,"train",0
"hitting baseball","4xI492aIokQ",0,10,"train",0
"hitting baseball","1zpkVUBxlg0",22,32,"train",0
"hitting baseball","4h5gm6gaxnI",111,121,"train",0
"hitting baseball","F1Coyt-LeEw",45,55,"train",0
"hitting baseball","4FrvccoXD8o",15,25,"train",0
"hockey stop","ng7ninJAKkM",1,11,"train",0
"hockey stop","ypUsd2ztaJY",6,16,"train",0
"hockey stop","4fwQDqRDHt4",151,161,"train",0
"hockey stop","2E_fB_gxbls",9,19,"train",0
"hockey stop","Nw1CsQalnxw",7,17,"train",0
"hockey stop","xR0c3xATaDU",58,68,"train",0
"hockey stop","sdgk1MQBtL0",90,100,"train",0
"hockey stop","uStF-TkThNo",10,20,"train",0
"hockey stop","bLurDbHJpkE",18,28,"train",0
"hockey stop","e5A2H0Ll7tI",18,28,"train",0
"hockey stop","Kb9nQj4u7EI",695,705,"train",0
"hockey stop","FDJ6F8YYBnE",0,10,"train",0
"hockey stop","QZT9EVA3RS8",6,16,"train",0
"hockey stop","qJ8lBJLfu_c",23,33,"train",0
"hockey stop","Ahgzc7AvTBk",3,13,"train",0
"hockey stop","yeSnWlp4nr4",245,255,"train",0
"hockey stop","ebAdnzQnLrQ",54,64,"train",0
"hockey stop","NThwnJqO-CA",4,14,"train",0
"hockey stop","OFMlMaWEiZ4",450,460,"train",0
"hockey stop","dVSn6PQgeIs",36,46,"train",0
"hockey stop","TGR_RQHlko4",37,47,"train",0
"hockey stop","F2ggYuj9Gc8",3,13,"train",0
"hockey stop","TEN6eWwdXcw",0,10,"train",0
"hockey stop","ma_6ntZHI_c",10,20,"train",0
"hockey stop","lzTQhsdrWlw",13,23,"train",0
"hockey stop","CdOK_yMP8uE",63,73,"train",0
"hockey stop","F5Se8ycc5TE",83,93,"train",0
"hockey stop","futZmuibk80",27,37,"train",0
"hockey stop","4w5XNpk0rS4",3,13,"train",0
"hockey stop","72NyXWh0rxo",100,110,"train",0
"hockey stop","2-CqrciMtiw",16,26,"train",0
"hockey stop","heV3p-r3BjU",4,14,"train",0
"hockey stop","RLlVnj_OwlA",3,13,"train",0
"hockey stop","mfFWBvtajcs",13,23,"train",0
"hockey stop","4cllLETwv4A",105,115,"train",0
"hockey stop","f6CszUcALnI",42,52,"train",0
"hockey stop","aQwX0bHtPXE",3,13,"train",0
"hockey stop","qd4CVvItJlo",330,340,"train",0
"hockey stop","Zao7wLso2Hk",269,279,"train",0
"hockey stop","fetWDAZ_6bI",8,18,"train",0
"hockey stop","OKtgzZE1LyA",0,10,"train",0
"hockey stop","BgjbuUd7sqc",4,14,"train",0
"hockey stop","xueKifVdii4",0,10,"train",0
"hockey stop","-Av_nD6hvzo",1,11,"train",0
"hockey stop","ud9Z44sUjvM",180,190,"train",0
"hockey stop","Ungf3nbQ6ZQ",201,211,"train",0
"hockey stop","tAnIxRIMEb4",93,103,"train",0
"hockey stop","pksku3_w_bE",109,119,"train",0
"hockey stop","K28CI492YuQ",170,180,"train",0
"hockey stop","dyZzSxQTwDE",132,142,"train",0
"holding snake","H-iyTdWJ_YM",41,51,"train",0
"holding snake","F6htTSIFD1U",12,22,"train",0
"holding snake","TX5MxpuOjW8",59,69,"train",0
"holding snake","hLv6pbdKUw0",18,28,"train",0
"holding snake","cZ0UIq0wkrk",6,16,"train",0
"holding snake","8G043QshObA",12,22,"train",0
"holding snake","IrGbDixUwyk",1,11,"train",0
"holding snake","Lv4bRhErjOI",9,19,"train",0
"holding snake","1hv47KF5Kyo",51,61,"train",0
"holding snake","ytZx3WGLmlw",1,11,"train",0
"holding snake","6RvguNpJikc",3,13,"train",0
"holding snake","VaIkwYZdT9A",32,42,"train",0
"holding snake","-e_t-PH4AOM",196,206,"train",0
"holding snake","gCn3syLhCYI",6,16,"train",0
"holding snake","N4bOqzxypNE",2,12,"train",0
"holding snake","2HSFfjEXKlU",69,79,"train",0
"holding snake","c2-E3tNXKk4",225,235,"train",0
"holding snake","D0ijO0AOO8k",1,11,"train",0
"holding snake","Pynuz-qaN64",14,24,"train",0
"holding snake","-dWIkANNXL8",1,11,"train",0
"holding snake","SVmkbdEnpPw",46,56,"train",0
"holding snake","Rk279u7gXwA",54,64,"train",0
"holding snake","6PgJM9hmnD0",4,14,"train",0
"holding snake","Z-dk9VMQSJQ",1,11,"train",0
"holding snake","pRut3mBGk9Q",89,99,"train",0
"holding snake","psKoTrpEutw",21,31,"train",0
"holding snake","S7bv_BtbTkc",60,70,"train",0
"holding snake","b8fWXALYz3Y",1,11,"train",0
"holding snake","gCE3FUIdqjI",2,12,"train",0
"holding snake","tCTy2EmPqkg",29,39,"train",0
"holding snake","V5IKC9pQCHA",19,29,"train",0
"holding snake","UzZsaarI5N0",11,21,"train",0
"holding snake","CEKF_V38e2M",77,87,"train",0
"holding snake","JPO5JiFN-Qc",0,10,"train",0
"holding snake","g9O20969a2E",1,11,"train",0
"holding snake","7VtNmjzTGzs",8,18,"train",0
"holding snake","4JIZzHOzV7w",8,18,"train",0
"holding snake","jtW7tboudRQ",54,64,"train",0
"holding snake","2LAs3iohl6E",8,18,"train",0
"holding snake","vtNJKB2-YIQ",404,414,"train",0
"holding snake","bnewfrTFUtg",4,14,"train",0
"holding snake","uotFUENXXkg",20,30,"train",0
"holding snake","vQz0g-eCQcM",112,122,"train",0
"holding snake","4PLZJzGFWI4",2,12,"train",0
"holding snake","ZBfS9yIhrbk",14,24,"train",0
"holding snake","cQ1szFmJqWQ",53,63,"train",0
"holding snake","Chj4QnIWaaM",5,15,"train",0
"holding snake","tf0_7u4KRwk",30,40,"train",0
"holding snake","1vGvrYf13QM",15,25,"train",0
"holding snake","xd-uYEldYHM",12,22,"train",0
"hopscotch","wylugNib-lg",12,22,"train",0
"hopscotch","ddUeIMYLrAQ",6,16,"train",0
"hopscotch","WIegDab9tig",1,11,"train",0
"hopscotch","CT1EG4spwdc",3,13,"train",0
"hopscotch","nQUfEEVHMTs",0,10,"train",0
"hopscotch","EMCIp_Q74aA",0,10,"train",0
"hopscotch","9iSMuSbIOQM",15,25,"train",0
"hopscotch","-wijBkyKr80",29,39,"train",0
"hopscotch","kDfoddM4XTg",1,11,"train",0
"hopscotch","xfz4yHJGk0o",0,10,"train",0
"hopscotch","A0DBMVGFD4c",26,36,"train",0
"hopscotch","yQNoRCPAyZ0",68,78,"train",0
"hopscotch","RJ2K_MwsMoU",42,52,"train",0
"hopscotch","J6cB9z318JI",480,490,"train",0
"hopscotch","1BzxW7y6_VM",117,127,"train",0
"hopscotch","QiZ033i0PMM",11,21,"train",0
"hopscotch","dxjAEwXreAo",14,24,"train",0
"hopscotch","y9XG0d9eJKg",1,11,"train",0
"hopscotch","02WWkTbuAP4",44,54,"train",0
"hopscotch","q3Dckqv_Sjw",31,41,"train",0
"hopscotch","z3VSmVLC800",145,155,"train",0
"hopscotch","09sWIn7ymsA",4,14,"train",0
"hopscotch","WySjUnlTsYc",21,31,"train",0
"hopscotch","rbcM8k4qm0I",63,73,"train",0
"hopscotch","iK3_1YhOtTk",1,11,"train",0
"hopscotch","r2Odb1YocYU",32,42,"train",0
"hopscotch","EKzdmU2zCrI",0,10,"train",0
"hopscotch","30BLZHXwR9g",2,12,"train",0
"hopscotch","qBTOECqo6WY",1,11,"train",0
"hopscotch","Cv6YLvMWHY4",9,19,"train",0
"hopscotch","TMZcs80R88k",0,10,"train",0
"hopscotch","Lm7pRWVtGF0",0,10,"train",0
"hopscotch","B8_sbnwRFdE",2,12,"train",0
"hopscotch","mhL-wbWCGHY",2,12,"train",0
"hopscotch","iIisP4AADrA",262,272,"train",0
"hopscotch","jzR1WgP_Z5Q",22,32,"train",0
"hopscotch","FDKxuYByRw4",98,108,"train",0
"hopscotch","wBeiSs6yOlI",23,33,"train",0
"hopscotch","a1UenuR2Etk",23,33,"train",0
"hopscotch","jHW6GesEubw",57,67,"train",0
"hopscotch","bNxHXS8LAjk",0,10,"train",0
"hopscotch","ukZM87wWrhs",4,14,"train",0
"hopscotch","nx9aMOjmFgo",1,11,"train",0
"hopscotch","G1VkK37klZw",1,11,"train",0
"hopscotch","ObDevPJzH1s",4,14,"train",0
"hopscotch","zwdRwHTl7hU",0,10,"train",0
"hopscotch","Edi09_XQV78",3,13,"train",0
"hopscotch","d9bG2zumG58",17,27,"train",0
"hopscotch","J63QH58aAA8",9,19,"train",0
"hopscotch","JaOwxrkYhCE",1,11,"train",0
"hoverboarding","ews5sJfQZac",78,88,"train",0
"hoverboarding","S56WPhl5no0",39,49,"train",0
"hoverboarding","ri4WIrFIikE",416,426,"train",0
"hoverboarding","6VBmK0FR3ls",3,13,"train",0
"hoverboarding","VN9Mlo_YdaE",3,13,"train",0
"hoverboarding","P-m8HAAnh4g",11,21,"train",0
"hoverboarding","i9q1JsTLkKE",1,11,"train",0
"hoverboarding","rX88jFRDl5k",2,12,"train",0
"hoverboarding","zpr5cfFcoCM",11,21,"train",0
"hoverboarding","5ncjQDQTZ20",10,20,"train",0
"hoverboarding","GgpYA-koNL0",72,82,"train",0
"hoverboarding","OuxEfxIJLUk",0,10,"train",0
"hoverboarding","ck-2JeuqVSU",179,189,"train",0
"hoverboarding","_Llu8su_Ub8",36,46,"train",0
"hoverboarding","4LJK6OVNmEY",203,213,"train",0
"hoverboarding","wyzDl02xBzc",61,71,"train",0
"hoverboarding","sTkAkdrFRDU",5,15,"train",0
"hoverboarding","nZrYn0XI60Q",4,14,"train",0
"hoverboarding","WPf53hw0Z4s",478,488,"train",0
"hoverboarding","ooongR8tfLU",1,11,"train",0
"hoverboarding","NpleMA6Va2M",15,25,"train",0
"hoverboarding","clbTthFGauA",59,69,"train",0
"hoverboarding","cEC7BojWP3Y",164,174,"train",0
"hoverboarding","Tk1l8Z_6Kz8",41,51,"train",0
"hoverboarding","9F2V1q_0d8Q",79,89,"train",0
"hoverboarding","DWIPIR-0X34",27,37,"train",0
"hoverboarding","jmDF7ezH6O4",3,13,"train",0
"hoverboarding","7tEh7h3UCas",4,14,"train",0
"hoverboarding","XxmosHk9Mi8",1,11,"train",0
"hoverboarding","4XkkT1TGokM",125,135,"train",0
"hoverboarding","ow9KgUv2sj0",4,14,"train",0
"hoverboarding","U-NFmfRAtSs",8,18,"train",0
"hoverboarding","O4YaBA6W2gY",136,146,"train",0
"hoverboarding","c6n6k4xRSbI",152,162,"train",0
"hoverboarding","WJffG2q3Uq8",151,161,"train",0
"hoverboarding","QvSthbwUfKI",38,48,"train",0
"hoverboarding","ZLiZTYnA38s",1,11,"train",0
"hoverboarding","ZmlYkWI0pLk",4,14,"train",0
"hoverboarding","PbpYprKbm68",9,19,"train",0
"hoverboarding","COLeOdy6v_Q",8,18,"train",0
"hoverboarding","5bTzNJqKX9Y",2,12,"train",0
"hoverboarding","Y7X0l0egfL0",33,43,"train",0
"hoverboarding","S5RyCh2pdg0",9,19,"train",0
"hoverboarding","Gu1tMen8B5k",34,44,"train",0
"hoverboarding","DnANRJO2tlA",179,189,"train",0
"hoverboarding","NgnkCoX8ftY",243,253,"train",0
"hoverboarding","lr_xq-O3lXk",4,14,"train",0
"hoverboarding","7sIgx2TNq6w",18,28,"train",0
"hoverboarding","oxpZiTdadoQ",3,13,"train",0
"hoverboarding","98mAwClbQyo",4,14,"train",0
"hugging","eX77bOpTZJo",33,43,"train",0
"hugging","u0jzZaMWkzw",0,10,"train",0
"hugging","48h5h28YBFI",0,10,"train",0
"hugging","z9ymWV_jJGg",129,139,"train",0
"hugging","gFAKgJVqRyc",7,17,"train",0
"hugging","oCjnL6GsvvA",8,18,"train",0
"hugging","l_VCPuoMEqc",40,50,"train",0
"hugging","xaBPKoZtfnI",15,25,"train",0
"hugging","wh3QR3P7ITg",380,390,"train",0
"hugging","wTSfCbd4ulY",37,47,"train",0
"hugging","q2DZz_RAw0A",170,180,"train",0
"hugging","HljZ_gvGPK8",8,18,"train",0
"hugging","i20Y_7fETsY",88,98,"train",0
"hugging","jUw1IKws_Ac",88,98,"train",0
"hugging","4qL64qf8FYM",0,10,"train",0
"hugging","P3LSQAgyn0U",60,70,"train",0
"hugging","it4aN7DJIaI",72,82,"train",0
"hugging","o0tglCaqnIk",8,18,"train",0
"hugging","ye7OLjTV6oc",0,10,"train",0
"hugging","Bth-0ma74b0",38,48,"train",0
"hugging","2eaBI3XP6hs",86,96,"train",0
"hugging","jASfGiddH-I",11,21,"train",0
"hugging","iDK-sCXP0tQ",15,25,"train",0
"hugging","lZkAZuX7cbk",61,71,"train",0
"hugging","vSnnZXzR37E",0,10,"train",0
"hugging","zKz2GSjIais",0,10,"train",0
"hugging","hPzMyipW-G4",21,31,"train",0
"hugging","sfNiSWfuogk",6,16,"train",0
"hugging","gIqQDulanJs",5,15,"train",0
"hugging","y1uunWKuM6w",0,10,"train",0
"hugging","lk5J3xMukxY",52,62,"train",0
"hugging","sygk8Y2YgE8",6,16,"train",0
"hugging","saRKRnfO5WI",19,29,"train",0
"hugging","Df0KzsOlds4",118,128,"train",0
"hugging","m0c6CZu-ses",16,26,"train",0
"hugging","uGnKyJjsszo",9,19,"train",0
"hugging","v8cI6ahdKNM",25,35,"train",0
"hugging","nzxO6Gd4ccY",38,48,"train",0
"hugging","GlFheMyy5Qc",81,91,"train",0
"hugging","FKxDJ9hbsjQ",43,53,"train",0
"hugging","uAhWK07vpM8",4,14,"train",0
"hugging","Ek-ZR4bD2DE",0,10,"train",0
"hugging","_5MdlQEU7yk",284,294,"train",0
"hugging","lo2vIr9PxWg",76,86,"train",0
"hugging","cmLbvILVRfk",12,22,"train",0
"hugging","vYRb64lYxbM",226,236,"train",0
"hugging","thWImTdEIV8",89,99,"train",0
"hugging","x2n53DXJUjk",9,19,"train",0
"hugging","vtk-I9wgzIc",162,172,"train",0
"hugging","PAVaGInZxNA",15,25,"train",0
"hula hooping","mVnLMpP3Jss",70,80,"train",0
"hula hooping","2l7_fxyxO-k",46,56,"train",0
"hula hooping","4oSuzJTm0xs",24,34,"train",0
"hula hooping","oxM2iksjRwM",56,66,"train",0
"hula hooping","lI9qmWKQpr0",6,16,"train",0
"hula hooping","5vdOZYcEA4M",27,37,"train",0
"hula hooping","3WlWINUqqI0",1,11,"train",0
"hula hooping","RyoZZUihTHE",15,25,"train",0
"hula hooping","Ph8GdussI8A",156,166,"train",0
"hula hooping","Bk2CGsHMYPM",31,41,"train",0
"hula hooping","sZQru-oP1e8",23,33,"train",0
"hula hooping","tiq0TVzd1aU",46,56,"train",0
"hula hooping","qvKu5tRUeyc",8,18,"train",0
"hula hooping","v4qadKjbYO0",2,12,"train",0
"hula hooping","jlD_oFF0zgU",1,11,"train",0
"hula hooping","rFp0pAwopAM",10,20,"train",0
"hula hooping","t7nO-9Vx1oM",2,12,"train",0
"hula hooping","rKq_l1qdqKA",199,209,"train",0
"hula hooping","vf4yCFrwGmY",16,26,"train",0
"hula hooping","vTAxaB_axAM",9,19,"train",0
"hula hooping","rM9v03fO9m4",3,13,"train",0
"hula hooping","khRP-z4_Fa8",249,259,"train",0
"hula hooping","MbNQtdpOyAk",17,27,"train",0
"hula hooping","c67Hm8ccSeg",26,36,"train",0
"hula hooping","FzAjkiZ2nss",31,41,"train",0
"hula hooping","oxYZPE34Jec",455,465,"train",0
"hula hooping","YeL4crNy3hE",1,11,"train",0
"hula hooping","XkvENYeTmuM",55,65,"train",0
"hula hooping","0JTnllizAak",4,14,"train",0
"hula hooping","ScwybaX3Yzw",0,10,"train",0
"hula hooping","eHMDJ57w5jg",2,12,"train",0
"hula hooping","mmBEcCkZNPY",122,132,"train",0
"hula hooping","VLdJPp1LgNo",4,14,"train",0
"hula hooping","B4paN6uV50s",1,11,"train",0
"hula hooping","7k-qMnlFSTU",23,33,"train",0
"hula hooping","kY4omUKbmJM",14,24,"train",0
"hula hooping","XI3VvnnY5CU",4,14,"train",0
"hula hooping","_e55V_e7G7A",4,14,"train",0
"hula hooping","TnkBJulml5M",186,196,"train",0
"hula hooping","8oMnpZRPcX4",2,12,"train",0
"hula hooping","lHndldnjs4k",197,207,"train",0
"hula hooping","wHCxcIL27lA",1,11,"train",0
"hula hooping","O2c9Um6gelI",3,13,"train",0
"hula hooping","oRkgLiX7J4k",183,193,"train",0
"hula hooping","dAPhy20IHgU",4,14,"train",0
"hula hooping","PeiUlkjk9KI",76,86,"train",0
"hula hooping","mVxMfZJy3KU",50,60,"train",0
"hula hooping","mTXgglDP_nU",31,41,"train",0
"hula hooping","O7mNxRWzyII",92,102,"train",0
"hula hooping","r043Nt6pS5w",1,11,"train",0
"hurdling","-68VwvBfeeg",3,13,"train",0
"hurdling","FFyzPPMVLXk",112,122,"train",0
"hurdling","ipvxlzCvfIQ",2,12,"train",0
"hurdling","GulE_XlnxI8",5,15,"train",0
"hurdling","nDfj5WjG85o",3,13,"train",0
"hurdling","0GutYXQG_hY",28,38,"train",0
"hurdling","C1p9U9Ra5IA",232,242,"train",0
"hurdling","ycZeL7mqL1I",3,13,"train",0
"hurdling","NYZc8Ip0K6k",1,11,"train",0
"hurdling","JLLJ-toYkTg",0,10,"train",0
"hurdling","4AJ9g5J81OU",2,12,"train",0
"hurdling","LI_eimYijKk",83,93,"train",0
"hurdling","px9654C8fp8",15,25,"train",0
"hurdling","8yqJU0yPCJY",7,17,"train",0
"hurdling","ARupe9YB5Rc",3,13,"train",0
"hurdling","QiFnpFK0IBo",35,45,"train",0
"hurdling","GoFr7AyQI0c",2,12,"train",0
"hurdling","Ls5du0zP6D8",79,89,"train",0
"hurdling","Sc2NvxKecpk",0,10,"train",0
"hurdling","vA_QusBJY3A",0,10,"train",0
"hurdling","aKNZaatN96Y",63,73,"train",0
"hurdling","3v0mjnqkWDY",8,18,"train",0
"hurdling","p01XCi0Y-VA",21,31,"train",0
"hurdling","Ze0gQsnT0Ls",2,12,"train",0
"hurdling","Zme4Ww9ehoA",25,35,"train",0
"hurdling","Pu2OCn0TW9g",12,22,"train",0
"hurdling","j0zhzLdAivQ",78,88,"train",0
"hurdling","bd7TUBae9X8",3,13,"train",0
"hurdling","QDW29o3Gcbo",18,28,"train",0
"hurdling","bYma-SlyHOo",5,15,"train",0
"hurdling","G2q_jyRqV1Q",0,10,"train",0
"hurdling","BSj9bvCxclU",42,52,"train",0
